id,category,country,name,hit
13714602,Finanzstatus,germany,az direct > de > demographic > social status > rising low earners,social
13714816,Finanzstatus,germany,az direct > de > demographic > social status > self-employed,social
13713899,Finanzstatus,germany,az direct > de > demographic > social status > top earners,social
13714607,Finanzstatus,germany,az direct > de > demographic > social status > typical low earners,social
9986824,Finanzstatus,germany,branded data > factual - geopulse audiences > germany > behavioral - auto > in-market auto intenders - luxury cars,luxury
9986655,Finanzstatus,germany,branded data > factual - geopulse audiences > germany > behavioral - retail > luxury goods shoppers (affluent consumer),luxury
7892367,Finanzstatus,germany,branded data > mobilewalla > germany > general demography > average income,income
7892393,Finanzstatus,germany,branded data > mobilewalla > germany > general demography > high income,income
7892394,Finanzstatus,germany,branded data > mobilewalla > germany > general demography > low income,income
11154262,Finanzstatus,germany,branded data > nordic data resources > germany > household income,income
11156616,Finanzstatus,germany,branded data > nordic data resources > germany > household income > elite income (super target),income
11156443,Finanzstatus,germany,branded data > nordic data resources > germany > household income > high income (super target),income
11152838,Finanzstatus,germany,branded data > nordic data resources > germany > household income > low income (super target),income
11154480,Finanzstatus,germany,branded data > nordic data resources > germany > household income > medium income (super target),income
7518109,Finanzstatus,germany,branded data > semasio > germany > socio-demographic > income,income
7518112,Finanzstatus,germany,branded data > semasio > germany > socio-demographic > income > 2000 to 4000,income
7518115,Finanzstatus,germany,branded data > semasio > germany > socio-demographic > income > 4000 above,income
7518118,Finanzstatus,germany,branded data > semasio > germany > socio-demographic > income > under 2000,income
19266327,Finanzstatus,germany,"custom segments > schober b2b mobile data germany - food, luxury food and beverages - 1st and 2nd management level - gps data",luxury
19266300,Finanzstatus,germany,"custom segments > schober b2b mobile data germany - physicians, healthcare and social services - 1st and 2nd management level - gps data",social
3577118,Finanzstatus,germany,eyeota - de experian - finance / insurance - high insurance affinity,insurance
3577123,Finanzstatus,germany,eyeota - de experian - finance / insurance - private health insurance,insurance
3577125,Finanzstatus,germany,eyeota - de experian - finance / insurance - private investors,insurance
3577157,Finanzstatus,germany,eyeota - de experian - mosaic - type - b05 wealthy suburban seniority,wealth(y|iest)
3577260,Finanzstatus,germany,eyeota - de experian - sociodemographic - consumer typology - dinks (double income - no kids),income
3577268,Finanzstatus,germany,"eyeota - de experian - sociodemographic - net household income - 1,300-2,000 euros per month",income
3577270,Finanzstatus,germany,"eyeota - de experian - sociodemographic - net household income - 2,000-3,600 euros per month",income
3577272,Finanzstatus,germany,"eyeota - de experian - sociodemographic - net household income - 3,600-5,000 euros per month",income
3577274,Finanzstatus,germany,"eyeota - de experian - sociodemographic - net household income - 5,000 euros per month",income
6986471,Finanzstatus,germany,eyeota - de kantar - consumer financial - insurance - has private medical insurance,medic(al|ine)
6986434,Finanzstatus,germany,"eyeota - de kantar - demographics - income - monthly net household income - 1,000-1,250 euros",income
6986435,Finanzstatus,germany,"eyeota - de kantar - demographics - income - monthly net household income - 1,250-1,750 euros",income
6986436,Finanzstatus,germany,"eyeota - de kantar - demographics - income - monthly net household income - 1,750-2,250 euros",income
6986437,Finanzstatus,germany,"eyeota - de kantar - demographics - income - monthly net household income - 2,250-3,000 euros",income
6986438,Finanzstatus,germany,"eyeota - de kantar - demographics - income - monthly net household income - 3,000 euros or more",income
6986440,Finanzstatus,germany,"eyeota - de kantar - demographics - income - monthly net household income - less than 1,000 euros",income
21779715,Finanzstatus,germany,eyeota - miq - de experian - finance / insurance - high insurance affinity,insurance
21779716,Finanzstatus,germany,eyeota - miq - de experian - finance / insurance - loans,insurance
21779717,Finanzstatus,germany,eyeota - miq - de experian - finance / insurance - private health insurance,insurance
21779719,Finanzstatus,germany,eyeota - miq - de experian - finance / insurance - private investors,insurance
21779732,Finanzstatus,germany,eyeota - miq - de experian - mosaic - type - b05 wealthy suburban seniority,wealth(y|iest)
21779781,Finanzstatus,germany,eyeota - miq - de experian - sociodemographic - consumer typology - dinks (double income - no kids),income
21779787,Finanzstatus,germany,"eyeota - miq - de experian - sociodemographic - net household income - 1,300-2,000 euros per month",income
21779788,Finanzstatus,germany,"eyeota - miq - de experian - sociodemographic - net household income - 2,000-3,600 euros per month",income
21779789,Finanzstatus,germany,"eyeota - miq - de experian - sociodemographic - net household income - 3,600-5,000 euros per month",income
21779790,Finanzstatus,germany,"eyeota - miq - de experian - sociodemographic - net household income - 5,000 euros per month",income
21790053,Finanzstatus,germany,"eyeota - miq - de kantar media tgi - monthly net household income - EUR1,000-EUR1,250",income
21790054,Finanzstatus,germany,"eyeota - miq - de kantar media tgi - monthly net household income - EUR1,250-EUR1,750",income
21790055,Finanzstatus,germany,"eyeota - miq - de kantar media tgi - monthly net household income - EUR1,750-EUR2,250",income
21790056,Finanzstatus,germany,"eyeota - miq - de kantar media tgi - monthly net household income - EUR2,250-EUR3,000",income
21790057,Finanzstatus,germany,"eyeota - miq - de kantar media tgi - monthly net household income - EUR3,000 or more",income
21790058,Finanzstatus,germany,"eyeota - miq - de kantar media tgi - monthly net household income - less than EUR1,000",income
21790084,Finanzstatus,germany,eyeota - miq - de kantar media tgi - personal finance - has private medical insurance,medic(al|ine)
13722777,Finanzstatus,germany,gfk > de > financial market services > occupational disability insurance > 3: high,disab(led|ility)
13722758,Finanzstatus,germany,gfk > de > financial market services > private pension insurance > 3: high,insurance
13723165,Finanzstatus,germany,gfk > de > financial market services > residential building insurance > 3: high,insurance
13723354,Finanzstatus,germany,gfk > de > financial market services > unit-linked life insurance > 3: high,insurance
4074140,Finanzstatus,germany,international_eu - germany affluent households,affluent
4074608,Finanzstatus,germany,international_eu - germany credit level - excellent,credit ?(level|score|crunched)?
4074606,Finanzstatus,germany,international_eu - germany credit level - good,credit ?(level|score|crunched)?
4074603,Finanzstatus,germany,international_eu - germany credit level - poor,poor
4074035,Finanzstatus,germany,international_eu - germany homeowners insurance,insurance
4074034,Finanzstatus,germany,international_eu - germany life insurance,insurance
4074318,Finanzstatus,germany,international_eu - germany luxury cars,luxury
4073975,Finanzstatus,germany,international_eu - germany online shoppers luxury,luxury
4074635,Finanzstatus,germany,international_eu - germany relationship status - widowed,widow
4073953,Finanzstatus,germany,international_eu - germany shoppers cosmetics luxury,luxury
4073964,Finanzstatus,germany,international_eu - germany shoppers mens clothing luxury,luxury
4073960,Finanzstatus,germany,international_eu - germany shoppers womens clothing luxury,luxury
23695314,Finanzstatus,germany,irobot - luxury wealth - germany,luxury
11120194,Finanzstatus,germany,kbm group - germany - az direct - target groups | insurance | target groups with focus on insurance | individualistic about risk-taking,insurance
11120238,Finanzstatus,germany,kbm group - germany - az direct - target groups | insurance | target groups with focus on insurance | job starter,insurance
11120193,Finanzstatus,germany,kbm group - germany - az direct - target groups | insurance | target groups with focus on insurance | social security-oriented people,insurance
11119973,Finanzstatus,germany,kbm group - germany - az direct | az finance | income | high income,income
11119903,Finanzstatus,germany,kbm group - germany - az direct | az finance | income | low income,income
11119920,Finanzstatus,germany,kbm group - germany - az direct | az finance | income | medium income,income
11119911,Finanzstatus,germany,kbm group - germany - az direct | az sociodemographics | building size | 1 household in the building,demograph
11119994,Finanzstatus,germany,kbm group - germany - az direct | az sociodemographics | building size | 2 households in the building,demograph
11120013,Finanzstatus,germany,kbm group - germany - az direct | az sociodemographics | building size | 3-5 households in the building,demograph
11120012,Finanzstatus,germany,kbm group - germany - az direct | az sociodemographics | building size | 6-10 households in the building,demograph
11120016,Finanzstatus,germany,kbm group - germany - az direct | az sociodemographics | building size | >10 households in the building,demograph
11120018,Finanzstatus,germany,kbm group - germany - az direct | az sociodemographics | quality of residential area | good residential area,demograph
